7	16	2017	89.5
7	17	2017	86.2
7	18	2017	86.4
7	19	2017	87.2
7	20	2017	88.2
7	21	2017	87.3
7	22	2017	83.3
7	23	2017	85
7	24	2017	86.8
7	25	2017	87.3
7	26	2017	86.6
7	27	2017	85
7	28	2017	85.6
7	29	2017	87.2
7	30	2017	87.7
7	31	2017	85.8
8	1	2017	85
8	2	2017	84.1
8	3	2017	87.1
